"Combined_Key","Last_Update","Confirmed","Deaths","Recovered","Incident_Rate","Case_Fatality_Ratio"
"Dickson, Tennessee, US","2021-04-01 04:27:05",6506,107,,12059.76125157559,1.6446357208730402
"Dyer, Tennessee, US","2021-04-01 04:27:05",5313,103,,14298.01663123335,1.938641069075852
"Fayette, Tennessee, US","2021-04-01 04:27:05",4794,78,,11654.875647290495,1.6270337922403004
"Fentress, Tennessee, US","2021-04-01 04:27:05",2346,45,,12665.334988932678,1.918158567774936
"Franklin, Tennessee, US","2021-04-01 04:27:05",4991,87,,11824.772554965884,1.7431376477659788
"Gibson, Tennessee, US","2021-04-01 04:27:05",6289,143,,12799.951152992895,2.273811416759421
"Giles, Tennessee, US","2021-04-01 04:27:05",3858,98,,13093.945153407549,2.5401762571280457
"Grainger, Tennessee, US","2021-04-01 04:27:05",2519,49,,10801.88679245283,1.945216355696705
"Greene, Tennessee, US","2021-04-01 04:27:05",7510,151,,10873.184786228265,2.010652463382157
"Grundy, Tennessee, US","2021-04-01 04:27:05",1743,30,,12981.306323080358,1.721170395869191
"Hamblen, Tennessee, US","2021-04-01 04:27:05",8355,170,,12866.911017340684,2.0347097546379413
"Hamilton, Tennessee, US","2021-04-01 04:27:05",42338,477,,11511.022174853999,1.1266474561859323
"Hancock, Tennessee, US","2021-04-01 04:27:05",523,12,,7900.302114803625,2.294455066921606
"Hardeman, Tennessee, US","2021-04-01 04:27:05",3426,63,,13676.646706586826,1.8388791593695268
"Hardin, Tennessee, US","2021-04-01 04:27:05",3416,66,,13316.700452206454,1.9320843091334892
"Hawkins, Tennessee, US","2021-04-01 04:27:05",5556,104,,9784.101715211496,1.8718502519798417
"Haywood, Tennessee, US","2021-04-01 04:27:05",2670,60,,15429.95839112344,2.247191011235955
"Henderson, Tennessee, US","2021-04-01 04:27:05",3658,74,,13009.922822491731,2.0229633679606343
"Henry, Tennessee, US","2021-04-01 04:27:05",3076,75,,9509.970629154428,2.4382314694408325
"Hickman, Tennessee, US","2021-04-01 04:27:05",2748,43,,10914.290253395822,1.5647743813682675
"Houston, Tennessee, US","2021-04-01 04:27:05",1061,33,,12937.446652847211,3.1102733270499527
"Humphreys, Tennessee, US","2021-04-01 04:27:05",1628,21,,8761.166720482188,1.28992628992629
"Jackson, Tennessee, US","2021-04-01 04:27:05",1284,35,,10894.281350755133,2.7258566978193146
"Jefferson, Tennessee, US","2021-04-01 04:27:05",5937,121,,10894.577484172858,2.038066363483241
"Johnson, Tennessee, US","2021-04-01 04:27:05",2223,38,,12497.189116258152,1.709401709401709
"Knox, Tennessee, US","2021-04-01 04:27:05",48369,614,,10284.427604595236,1.2694080919597264
"Lake, Tennessee, US","2021-04-01 04:27:05",1688,26,,24059.293044469785,1.5402843601895737
"Lauderdale, Tennessee, US","2021-04-01 04:27:05",3114,44,,12148.402449966841,1.4129736673089277
"Lawrence, Tennessee, US","2021-04-01 04:27:05",5695,86,,12901.54501381904,1.5100965759438103
"Lewis, Tennessee, US","2021-04-01 04:27:05",1521,25,,12398.108901206391,1.643655489809336
"Lincoln, Tennessee, US","2021-04-01 04:27:05",4243,63,,12346.505266833496,1.4847984916332784
"Loudon, Tennessee, US","2021-04-01 04:27:05",5897,68,,10906.636087889323,1.1531287095133118
"Macon, Tennessee, US","2021-04-01 04:27:05",3485,74,,14165.514998780589,2.1233859397417505
"Madison, Tennessee, US","2021-04-01 04:27:05",10482,238,,10697.664924885696,2.2705590536157216
"Marion, Tennessee, US","2021-04-01 04:27:05",3051,46,,10554.536963365275,1.5077023926581448
"Marshall, Tennessee, US","2021-04-01 04:27:05",4035,57,,11738.181818181818,1.4126394052044609
"Maury, Tennessee, US","2021-04-01 04:27:05",12705,162,,13181.238133773226,1.2750885478158205
"McMinn, Tennessee, US","2021-04-01 04:27:05",6186,95,,11499.42372755326,1.535725832525057
"McNairy, Tennessee, US","2021-04-01 04:27:05",2740,54,,10663.968241612829,1.9708029197080288
"Meigs, Tennessee, US","2021-04-01 04:27:05",1311,23,,10553.856061825792,1.7543859649122806
"Monroe, Tennessee, US","2021-04-01 04:27:05",5559,95,,11943.280696100546,1.7089404569167117
"Montgomery, Tennessee, US","2021-04-01 04:27:05",18392,221,,8800.294746714006,1.2016093953892997
"Moore, Tennessee, US","2021-04-01 04:27:05",985,17,,15181.874229346487,1.7258883248730963
"Morgan, Tennessee, US","2021-04-01 04:27:05",2393,39,,11180.675606223427,1.62975344755537
"Obion, Tennessee, US","2021-04-01 04:27:05",4438,96,,14759.38674382254,2.163136547994592
"Out of TN, Tennessee, US","2021-04-01 04:27:05",17855,106,,,0.5936712405488659
"Overton, Tennessee, US","2021-04-01 04:27:05",2926,60,,13155.88327862956,2.050580997949419
"Perry, Tennessee, US","2021-04-01 04:27:05",1054,28,,13051.01535413571,2.6565464895635675
"Pickett, Tennessee, US","2021-04-01 04:27:05",753,24,,14916.798732171155,3.187250996015936
"Polk, Tennessee, US","2021-04-01 04:27:05",1922,24,,11418.726235741446,1.2486992715920917
"Putnam, Tennessee, US","2021-04-01 04:27:05",10977,173,,13679.356969281574,1.5760225926938145
"Rhea, Tennessee, US","2021-04-01 04:27:05",4252,75,,12819.971658576296,1.7638758231420508
"Roane, Tennessee, US","2021-04-01 04:27:05",6069,100,,11369.000786782062,1.6477179106936892
"Robertson, Tennessee, US","2021-04-01 04:27:05",9361,127,,13035.244315096152,1.356692661040487
"Rutherford, Tennessee, US","2021-04-01 04:27:05",40844,409,,12291.857893073717,1.0013710704142589
"Scott, Tennessee, US","2021-04-01 04:27:05",2988,45,,13539.967373572596,1.5060240963855422
"Sequatchie, Tennessee, US","2021-04-01 04:27:05",1626,29,,10821.243178490617,1.7835178351783518
"Sevier, Tennessee, US","2021-04-01 04:27:05",12840,173,,13068.702290076335,1.3473520249221185
"Shelby, Tennessee, US","2021-04-01 04:27:05",90477,1561,,9654.319512231556,1.7253003525757928
"Smith, Tennessee, US","2021-04-01 04:27:05",2687,37,,13330.35669990574,1.3770003721622628
"Stewart, Tennessee, US","2021-04-01 04:27:05",1279,27,,9325.555960627049,2.111024237685692
"Sullivan, Tennessee, US","2021-04-01 04:27:05",15417,281,,9736.150756561497,1.8226632937666207
"Sumner, Tennessee, US","2021-04-01 04:27:05",22555,337,,11791.429452695744,1.494125471070716
"Tipton, Tennessee, US","2021-04-01 04:27:05",7120,104,,11558.62919852595,1.4606741573033708
"Trousdale, Tennessee, US","2021-04-01 04:27:05",2458,22,,21783.0556540234,0.8950366151342555
"Unassigned, Tennessee, US","2021-04-01 04:27:05",16230,129,,,0.7948243992606284
"Unicoi, Tennessee, US","2021-04-01 04:27:05",1874,49,,10479.22608063524,2.614727854855923
"Union, Tennessee, US","2021-04-01 04:27:05",1823,34,,9127.778890446623,1.8650575973669772
"Van Buren, Tennessee, US","2021-04-01 04:27:05",814,21,,13862.397820163489,2.57985257985258
"Warren, Tennessee, US","2021-04-01 04:27:05",5433,80,,13162.293771349661,1.4724829744156085
"Washington, Tennessee, US","2021-04-01 04:27:05",13482,239,,10420.869565217392,1.7727340157246698
"Wayne, Tennessee, US","2021-04-01 04:27:05",2935,33,,17603.31074191807,1.124361158432709
"Weakley, Tennessee, US","2021-04-01 04:27:05",3921,60,,11764.882381180989,1.530221882172915
"White, Tennessee, US","2021-04-01 04:27:05",3484,68,,12740.903272993235,1.9517795637198625
"Williamson, Tennessee, US","2021-04-01 04:27:05",26612,213,,11162.189822659931,0.8003908011423418
"Wilson, Tennessee, US","2021-04-01 04:27:05",17520,219,,12111.40836599681,1.25
"Anderson, Texas, US","2021-04-01 04:27:05",6069,112,,10511.821252273316,1.8454440599769317
"Andrews, Texas, US","2021-04-01 04:27:05",1739,47,,9296.979417268109,2.702702702702702
"Angelina, Texas, US","2021-04-01 04:27:05",8186,268,,9440.119933114223,3.273882237967261
"Aransas, Texas, US","2021-04-01 04:27:05",1194,37,,5078.689919183325,3.098827470686768
"Archer, Texas, US","2021-04-01 04:27:05",790,12,,9236.52519583772,1.5189873417721518
"Armstrong, Texas, US","2021-04-01 04:27:05",155,6,,8214.096449390567,3.870967741935484
"Atascosa, Texas, US","2021-04-01 04:27:05",5565,146,,10879.12732391062,2.6235399820305485
"Austin, Texas, US","2021-04-01 04:27:05",2022,34,,6732.8183271177395,1.6815034619188922
"Bailey, Texas, US","2021-04-01 04:27:05",817,18,,11671.428571428567,2.2031823745410035
"Bandera, Texas, US","2021-04-01 04:27:05",1326,27,,5737.279335410177,2.0361990950226243
"Bastrop, Texas, US","2021-04-01 04:27:05",8839,90,,9962.467454887685,1.0182147301730966
"Baylor, Texas, US","2021-04-01 04:27:05",295,12,,8406.953548019379,4.067796610169491
"Bee, Texas, US","2021-04-01 04:27:05",3465,68,,10640.257945647169,1.9624819624819625
"Bell, Texas, US","2021-04-01 04:27:05",21486,394,,5920.2477653723645,1.8337522107418784
"Bexar, Texas, US","2021-04-01 04:27:05",205528,3304,,10258.17122972478,1.6075668522050524
"Blanco, Texas, US","2021-04-01 04:27:05",701,19,,5875.4505070823925,2.7104136947218262
"Borden, Texas, US","2021-04-01 04:27:05",31,2,,4740.061162079511,6.451612903225807
"Bosque, Texas, US","2021-04-01 04:27:05",1635,33,,8750.33449290875,2.018348623853211
"Bowie, Texas, US","2021-04-01 04:27:05",6812,202,,7305.485548822993,2.965355255431591
"Brazoria, Texas, US","2021-04-01 04:27:05",35462,447,,9475.129854861807,1.2605042016806722
"Brazos, Texas, US","2021-04-01 04:27:05",25057,235,,10931.848820519084,0.9378616753801332
"Brewster, Texas, US","2021-04-01 04:27:05",911,13,,9898.945995870912,1.4270032930845225
"Briscoe, Texas, US","2021-04-01 04:27:05",139,5,,8990.944372574386,3.5971223021582728
"Brooks, Texas, US","2021-04-01 04:27:05",775,36,,10926.265332017481,4.645161290322581
"Brown, Texas, US","2021-04-01 04:27:05",4217,118,,11137.227973800971,2.7981977709271995
"Burleson, Texas, US","2021-04-01 04:27:05",2312,40,,12535.921487827358,1.7301038062283738
"Burnet, Texas, US","2021-04-01 04:27:05",4470,61,,9282.525179109129,1.364653243847875
"Caldwell, Texas, US","2021-04-01 04:27:05",5372,92,,12303.04140710883,1.712583767684289
"Calhoun, Texas, US","2021-04-01 04:27:05",2137,22,,10037.576326914044,1.0294805802526907
"Callahan, Texas, US","2021-04-01 04:27:05",1163,38,,8341.103062468623,3.2674118658641444
"Cameron, Texas, US","2021-04-01 04:27:05",38543,1554,,9108.31050918913,4.031860519419869
"Camp, Texas, US","2021-04-01 04:27:05",1205,42,,9202.688254162209,3.485477178423237
"Carson, Texas, US","2021-04-01 04:27:05",435,14,,7340.533243334458,3.218390804597701
"Cass, Texas, US","2021-04-01 04:27:05",1847,79,,6151.335509225338,4.277206280454792
"Castro, Texas, US","2021-04-01 04:27:05",923,30,,12257.636122177957,3.2502708559046587
"Chambers, Texas, US","2021-04-01 04:27:05",4595,24,,10482.012911467482,0.5223068552774756
"Cherokee, Texas, US","2021-04-01 04:27:05",4096,135,,7780.268206511416,3.2958984375
"Childress, Texas, US","2021-04-01 04:27:05",1335,17,,18272.652614289625,1.2734082397003743
"Clay, Texas, US","2021-04-01 04:27:05",1019,16,,9731.639766975457,1.5701668302257117
"Cochran, Texas, US","2021-04-01 04:27:05",263,14,,9218.366631615843,5.32319391634981
"Coke, Texas, US","2021-04-01 04:27:05",439,12,,12961.322704458222,2.733485193621868
"Coleman, Texas, US","2021-04-01 04:27:05",737,32,,9015.290519877675,4.341926729986431
"Collin, Texas, US","2021-04-01 04:27:05",86459,793,,8355.706319522968,0.9171977469089396
"Collingsworth, Texas, US","2021-04-01 04:27:05",285,9,,9760.273972602741,3.1578947368421053
"Colorado, Texas, US","2021-04-01 04:27:05",1641,26,,7635.043967803471,1.5843997562461911
"Comal, Texas, US","2021-04-01 04:27:05",9670,283,,6190.424367353994,2.9265770423991726
"Comanche, Texas, US","2021-04-01 04:27:05",1518,51,,11133.113311331133,3.3596837944664038
"Concho, Texas, US","2021-04-01 04:27:05",369,8,,13536.316947909023,2.168021680216802
"Cooke, Texas, US","2021-04-01 04:27:05",3612,68,,8754.87796010374,1.8826135105204875
"Coryell, Texas, US","2021-04-01 04:27:05",6997,83,,9212.51859751682,1.1862226668572244
"Cottle, Texas, US","2021-04-01 04:27:05",190,7,,13590.844062947068,3.684210526315789
"Crane, Texas, US","2021-04-01 04:27:05",518,12,,10798.415676464458,2.3166023166023164
"Crockett, Texas, US","2021-04-01 04:27:05",573,15,,16541.570438799077,2.6178010471204187
"Crosby, Texas, US","2021-04-01 04:27:05",547,28,,9534.599965138574,5.1188299817184655
"Culberson, Texas, US","2021-04-01 04:27:05",356,8,,16397.97328420083,2.247191011235955
"Dallam, Texas, US","2021-04-01 04:27:05",933,24,,12803.62289007822,2.5723472668810294
"Dallas, Texas, US","2021-04-01 04:27:05",291262,3849,,11051.42218829254,1.3214906166956208
"Dawson, Texas, US","2021-04-01 04:27:05",1717,68,,13489.943431803897,3.96039603960396
"DeWitt, Texas, US","2021-04-01 04:27:05",1897,58,,9409.722222222224,3.057459146020032
"Deaf Smith, Texas, US","2021-04-01 04:27:05",2684,64,,14472.123368920522,2.3845007451564832
"Delta, Texas, US","2021-04-01 04:27:05",310,11,,5815.0440817857825,3.548387096774193
"Denton, Texas, US","2021-04-01 04:27:05",71881,721,,8101.9423877404015,1.0030467021883391
"Dickens, Texas, US","2021-04-01 04:27:05",160,10,,7236.544549977387,6.25
"Dimmit, Texas, US","2021-04-01 04:27:05",1707,29,,16860.924535756618,1.698886936145284
"Donley, Texas, US","2021-04-01 04:27:05",363,15,,11073.825503355703,4.132231404958676
"Duval, Texas, US","2021-04-01 04:27:05",1214,39,,10881.061217173075,3.212520593080725
"Eastland, Texas, US","2021-04-01 04:27:05",1321,47,,7194.989106753814,3.5579106737320214
"Ector, Texas, US","2021-04-01 04:27:05",16633,351,,10006.437135655116,2.1102627307160464
"Edwards, Texas, US","2021-04-01 04:27:05",247,6,,12784.679089026917,2.42914979757085
"El Paso, Texas, US","2021-04-01 04:27:05",129495,2541,,15430.068705182559,1.9622379242441796
"Ellis, Texas, US","2021-04-01 04:27:05",22094,306,,11953.94587341608,1.3849914003801935
"Erath, Texas, US","2021-04-01 04:27:05",4062,67,,9513.32615110778,1.6494337764647955
"Falls, Texas, US","2021-04-01 04:27:05",2034,31,,11759.264612360525,1.5240904621435596
"Fannin, Texas, US","2021-04-01 04:27:05",3407,107,,9593.399785999887,3.1405928969768127
"Fayette, Texas, US","2021-04-01 04:27:05",2504,56,,9879.270890870352,2.236421725239617
"Fisher, Texas, US","2021-04-01 04:27:05",291,14,,7597.911227154047,4.810996563573883
"Floyd, Texas, US","2021-04-01 04:27:05",786,29,,13760.504201680671,3.689567430025445
"Foard, Texas, US","2021-04-01 04:27:05",120,10,,10389.61038961039,8.333333333333334
"Fort Bend, Texas, US","2021-04-01 04:27:05",63354,629,,7805.215797202866,0.9928339173532847
"Franklin, Texas, US","2021-04-01 04:27:05",707,26,,6592.074592074592,3.6775106082036775
"Freestone, Texas, US","2021-04-01 04:27:05",1805,48,,9154.53669422326,2.659279778393352
"Frio, Texas, US","2021-04-01 04:27:05",2740,48,,13493.548704816309,1.7518248175182485
"Gaines, Texas, US","2021-04-01 04:27:05",1418,43,,6597.803833984739,3.0324400564174896
"Galveston, Texas, US","2021-04-01 04:27:05",37059,389,,10831.562610517947,1.0496775412180577
"Garza, Texas, US","2021-04-01 04:27:05",398,22,,6389.46861454487,5.527638190954773
"Gillespie, Texas, US","2021-04-01 04:27:05",2493,48,,9237.43886171632,1.9253910950661848
"Glasscock, Texas, US","2021-04-01 04:27:05",99,2,,7026.259758694109,2.0202020202020203
"Goliad, Texas, US","2021-04-01 04:27:05",434,13,,5667.2760511883,2.995391705069125
"Gonzales, Texas, US","2021-04-01 04:27:05",2679,55,,12856.937179056487,2.0530048525569238
"Gray, Texas, US","2021-04-01 04:27:05",2051,54,,9371.287581102077,2.632862018527548
"Grayson, Texas, US","2021-04-01 04:27:05",11064,337,,8122.632367192318,3.04591467823572
"Gregg, Texas, US","2021-04-01 04:27:05",10872,344,,8771.632578966477,3.164091243561442
"Grimes, Texas, US","2021-04-01 04:27:05",3536,66,,12243.767313019387,1.8665158371040724
"Guadalupe, Texas, US","2021-04-01 04:27:05",13864,204,,8309.409219224799,1.4714368147720716
"Hale, Texas, US","2021-04-01 04:27:05",6073,153,,18179.36897563312,2.5193479334760416
"Hall, Texas, US","2021-04-01 04:27:05",432,14,,14574.8987854251,3.2407407407407414
"Hamilton, Texas, US","2021-04-01 04:27:05",755,26,,8923.295118780286,3.4437086092715226
"Hansford, Texas, US","2021-04-01 04:27:05",851,23,,15762.178181144656,2.702702702702702
"Hardeman, Texas, US","2021-04-01 04:27:05",367,12,,9331.299262649378,3.2697547683923704
"Hardin, Texas, US","2021-04-01 04:27:05",5358,107,,9301.760355543209,1.9970138111235536
"Harris, Texas, US","2021-04-01 04:27:05",377152,5778,,8001.824614258512,1.5320083149499406
"Harrison, Texas, US","2021-04-01 04:27:05",4666,104,,7010.95367601761,2.2288898414059157
"Hartley, Texas, US","2021-04-01 04:27:05",617,2,,11065.279770444764,0.3241491085899514
"Haskell, Texas, US","2021-04-01 04:27:05",438,27,,7741.251325556734,6.164383561643835
"Hays, Texas, US","2021-04-01 04:27:05",19040,236,,8271.392017932934,1.2394957983193278
"Hemphill, Texas, US","2021-04-01 04:27:05",550,2,,14401.675831369468,0.3636363636363637
"Henderson, Texas, US","2021-04-01 04:27:05",5694,177,,6882.0479350230235,3.108535300316122
"Hidalgo, Texas, US","2021-04-01 04:27:05",84969,2766,,9781.08844524103,3.255304875895915
"Hill, Texas, US","2021-04-01 04:27:05",4398,104,,12000.327430489237,2.3647112323783537
"Hockley, Texas, US","2021-04-01 04:27:05",2418,100,,10503.453368663397,4.13564929693962
"Hood, Texas, US","2021-04-01 04:27:05",6399,122,,10380.74071670749,1.9065478981090795
"Hopkins, Texas, US","2021-04-01 04:27:05",3019,107,,8140.977240858591,3.5442199403776087
"Houston, Texas, US","2021-04-01 04:27:05",1586,49,,6905.259491466388,3.08953341740227
"Howard, Texas, US","2021-04-01 04:27:05",4546,100,,12399.083569714161,2.1997360316761987
"Hudspeth, Texas, US","2021-04-01 04:27:05",512,11,,10478.919361440852,2.1484375
"Hunt, Texas, US","2021-04-01 04:27:05",5498,163,,5576.404243665944,2.9647144416151328
"Hutchinson, Texas, US","2021-04-01 04:27:05",1651,71,,7885.184831407009,4.300423985463357
"Irion, Texas, US","2021-04-01 04:27:05",123,1,,8007.8125,0.8130081300813008
"Jack, Texas, US","2021-04-01 04:27:05",601,16,,6726.357022943482,2.6622296173044924
"Jackson, Texas, US","2021-04-01 04:27:05",1721,31,,11659.891598915989,1.8012783265543288
"Jasper, Texas, US","2021-04-01 04:27:05",2363,84,,6650.904894593149,3.5548032162505288
"Jeff Davis, Texas, US","2021-04-01 04:27:05",184,4,,8091.46877748461,2.1739130434782608
"Jefferson, Texas, US","2021-04-01 04:27:05",18879,392,,7504.621072088726,2.0763811642565813
"Jim Hogg, Texas, US","2021-04-01 04:27:05",605,16,,11634.615384615383,2.6446280991735542
"Jim Wells, Texas, US","2021-04-01 04:27:05",4095,93,,10115.606936416185,2.271062271062271
"Johnson, Texas, US","2021-04-01 04:27:05",19270,359,,10960.259815603724,1.8629994810586403
"Jones, Texas, US","2021-04-01 04:27:05",2733,53,,13608.524622815316,1.9392608854738385
"Karnes, Texas, US","2021-04-01 04:27:05",1837,34,,11774.886225241973,1.850843767011432
"Kaufman, Texas, US","2021-04-01 04:27:05",15461,242,,11355.523892063398,1.5652286398033763
"Kendall, Texas, US","2021-04-01 04:27:05",3120,71,,6577.9764289177965,2.275641025641025
"Kenedy, Texas, US","2021-04-01 04:27:05",36,2,,8910.89108910891,5.5555555555555545
"Kent, Texas, US","2021-04-01 04:27:05",99,2,,12992.125984251968,2.0202020202020203
"Kerr, Texas, US","2021-04-01 04:27:05",4332,84,,8235.74144486692,1.9390581717451525
"Kimble, Texas, US","2021-04-01 04:27:05",261,6,,6017.984782107447,2.2988505747126435
"King, Texas, US","2021-04-01 04:27:05",11,0,,4044.117647058824,0.0
"Kinney, Texas, US","2021-04-01 04:27:05",339,6,,9244.614125988546,1.7699115044247788
"Kleberg, Texas, US","2021-04-01 04:27:05",2505,88,,8164.928292046936,3.512974051896208
"Knox, Texas, US","2021-04-01 04:27:05",255,17,,6959.6069868995655,6.666666666666668
"La Salle, Texas, US","2021-04-01 04:27:05",1022,27,,13590.425531914894,2.641878669275929
